"county"	"tract"	"sldu12"	"cntyname"	"LandSQMI"	"afact"
"county"	"2010 Tract"	"sldu12"	"cntyname"	"Land Area Sq Mls"	"tract to sldu12 alloc factor"
"06009"	"0005.01"	"008"	"Calaveras CA"	24.646	1 
"06009"	"0005.03"	"008"	"Calaveras CA"	18.021	1 
"06009"	"0005.04"	"008"	"Calaveras CA"	139.251	1 
"06011"	"0001.00"	"004"	"Colusa CA"	218.465	1 
"06011"	"0002.00"	"004"	"Colusa CA"	83.392	1 
"06011"	"0003.00"	"004"	"Colusa CA"	367.856	1 
"06011"	"0004.00"	"004"	"Colusa CA"	415.296	1 
"06011"	"0005.00"	"004"	"Colusa CA"	65.722	1 
"06013"	"3010.00"	"007"	"Contra Costa CA"	30.506	1 
"06013"	"3020.05"	"007"	"Contra Costa CA"	1.378	1 
"06013"	"3020.06"	"007"	"Contra Costa CA"	2.363	1 
"06013"	"3020.07"	"007"	"Contra Costa CA"	1.671	1 
"06013"	"3020.08"	"007"	"Contra Costa CA"	7.251	1 
"06013"	"3020.09"	"007"	"Contra Costa CA"	2.031	1 
"06013"	"3020.10"	"007"	"Contra Costa CA"	2.653	1 
"06013"	"3031.02"	"007"	"Contra Costa CA"	2.513	1 
"06013"	"3031.03"	"007"	"Contra Costa CA"	12.98	1 
"06013"	"3032.01"	"007"	"Contra Costa CA"	5.135	1 
"06013"	"3032.02"	"007"	"Contra Costa CA"	1.421	1 
"06013"	"3032.03"	"007"	"Contra Costa CA"	2.44	1 
"06013"	"3032.04"	"007"	"Contra Costa CA"	0.79	1 
"06013"	"3032.05"	"007"	"Contra Costa CA"	5.292	1 
"06013"	"3040.01"	"007"	"Contra Costa CA"	11.039	1 
"06013"	"3040.02"	"007"	"Contra Costa CA"	32.441	1 
"06013"	"3040.03"	"007"	"Contra Costa CA"	3.437	1 
"06013"	"3040.04"	"007"	"Contra Costa CA"	0.997	1 
"06013"	"3040.05"	"007"	"Contra Costa CA"	17.349	1 
"06013"	"3050.00"	"007"	"Contra Costa CA"	3.153	1 
"06013"	"3060.02"	"007"	"Contra Costa CA"	2.896	1 
"06013"	"3060.03"	"007"	"Contra Costa CA"	0.692	1 
"06013"	"3060.04"	"007"	"Contra Costa CA"	0.643	1 
"06013"	"3071.01"	"007"	"Contra Costa CA"	0.835	1 
"06013"	"3071.02"	"007"	"Contra Costa CA"	0.619	1 
"06013"	"3072.01"	"007"	"Contra Costa CA"	0.596	1 
"06013"	"3072.02"	"007"	"Contra Costa CA"	0.272	1 
"06013"	"3072.04"	"007"	"Contra Costa CA"	0.579	1 
"06013"	"3072.05"	"007"	"Contra Costa CA"	1.19	1 
"06013"	"3080.01"	"007"	"Contra Costa CA"	1.419	1 
"06013"	"3080.02"	"007"	"Contra Costa CA"	1.536	1 
"06013"	"3090.00"	"007"	"Contra Costa CA"	3.824	1 
"06013"	"3100.00"	"007"	"Contra Costa CA"	0.766	1 
"06013"	"3110.00"	"007"	"Contra Costa CA"	0.624	1 
"06013"	"3120.00"	"007"	"Contra Costa CA"	0.537	1 
"06013"	"3131.01"	"007"	"Contra Costa CA"	1.391	1 
"06013"	"3131.02"	"007"	"Contra Costa CA"	0.768	1 
"06013"	"3131.03"	"007"	"Contra Costa CA"	5.412	1 
"06013"	"3132.03"	"007"	"Contra Costa CA"	1.193	1 
"06013"	"3132.04"	"007"	"Contra Costa CA"	6.571	1 
"06013"	"3132.05"	"007"	"Contra Costa CA"	0.573	1 
"06013"	"3132.06"	"007"	"Contra Costa CA"	0.668	1 
"06013"	"3141.02"	"007"	"Contra Costa CA"	1.89	1 
"06013"	"3141.03"	"007"	"Contra Costa CA"	2.327	1 
"06013"	"3141.04"	"007"	"Contra Costa CA"	0.892	1 
"06013"	"3142.00"	"007"	"Contra Costa CA"	1.962	1 
"06013"	"3150.00"	"007"	"Contra Costa CA"	15.586	1 
"06013"	"3160.00"	"003"	"Contra Costa CA"	0.587	1 
"06013"	"3170.00"	"003"	"Contra Costa CA"	0.399	0.637 
"06013"	"3170.00"	"007"	"Contra Costa CA"	0.227	0.363 
"06013"	"3180.00"	"003"	"Contra Costa CA"	4.62	1 
"06013"	"3190.00"	"003"	"Contra Costa CA"	1.208	1 
"06013"	"3200.01"	"003"	"Contra Costa CA"	2.904	0.488 
"06013"	"3200.01"	"007"	"Contra Costa CA"	3.05	0.512 
"06013"	"3200.03"	"003"	"Contra Costa CA"	0.481	1 
"06013"	"3200.04"	"003"	"Contra Costa CA"	1.529	0.553 
"06013"	"3200.04"	"007"	"Contra Costa CA"	1.235	0.447 
"06013"	"3211.01"	"003"	"Contra Costa CA"	1.67	1 
"06013"	"3211.02"	"003"	"Contra Costa CA"	2.022	0.985 
"06013"	"3211.02"	"007"	"Contra Costa CA"	0.032	0.015 
"06013"	"3211.03"	"003"	"Contra Costa CA"	1.994	0.995 
"06013"	"3211.03"	"007"	"Contra Costa CA"	0.011	0.005 
"06013"	"3212.00"	"003"	"Contra Costa CA"	0.436	0.484 
"06013"	"3212.00"	"007"	"Contra Costa CA"	0.465	0.516 
"06013"	"3220.00"	"003"	"Contra Costa CA"	1.697	1 
"06013"	"3230.00"	"003"	"Contra Costa CA"	0.74	1 
"06013"	"3240.01"	"003"	"Contra Costa CA"	0.382	0.638 
"06013"	"3240.01"	"007"	"Contra Costa CA"	0.217	0.362 
"06013"	"3240.02"	"003"	"Contra Costa CA"	0.76	0.984 
"06013"	"3240.02"	"007"	"Contra Costa CA"	0.012	0.016 
"06013"	"3250.00"	"003"	"Contra Costa CA"	1.134	1 
"06013"	"3260.00"	"003"	"Contra Costa CA"	0.561	0.604 
"06013"	"3260.00"	"007"	"Contra Costa CA"	0.368	0.396 
"06013"	"3270.00"	"003"	"Contra Costa CA"	0.03	0.009 
"06013"	"3270.00"	"007"	"Contra Costa CA"	3.167	0.991 
"06013"	"3280.00"	"007"	"Contra Costa CA"	0.428	1 
"06013"	"3290.00"	"007"	"Contra Costa CA"	1.047	1 
"06013"	"3300.00"	"007"	"Contra Costa CA"	0.844	1 
"06013"	"3310.00"	"007"	"Contra Costa CA"	1.089	1 
"06013"	"3320.00"	"007"	"Contra Costa CA"	1.19	1 
"06013"	"3331.01"	"007"	"Contra Costa CA"	0.739	1 
"06013"	"3331.02"	"007"	"Contra Costa CA"	0.75	1 
"06013"	"3332.00"	"007"	"Contra Costa CA"	0.915	1 
"06013"	"3340.01"	"007"	"Contra Costa CA"	0.504	1 
"06013"	"3340.04"	"007"	"Contra Costa CA"	1.021	1 
"06013"	"3340.06"	"007"	"Contra Costa CA"	0.67	1 
"06013"	"3342.00"	"007"	"Contra Costa CA"	2.599	1 
"06013"	"3350.00"	"007"	"Contra Costa CA"	0.685	1 
"06013"	"3361.01"	"007"	"Contra Costa CA"	0.27	1 
"06013"	"3361.02"	"007"	"Contra Costa CA"	0.256	1 
"06013"	"3362.01"	"007"	"Contra Costa CA"	0.483	1 
"06013"	"3362.02"	"007"	"Contra Costa CA"	0.266	1 
"06013"	"3371.00"	"007"	"Contra Costa CA"	1.07	1 
"06013"	"3372.00"	"007"	"Contra Costa CA"	1.233	1 
"06013"	"3373.00"	"007"	"Contra Costa CA"	1.689	1 
"06013"	"3381.01"	"007"	"Contra Costa CA"	0.44	1 
"06013"	"3381.02"	"003"	"Contra Costa CA"	0.043	0.067 
"06013"	"3381.02"	"007"	"Contra Costa CA"	0.598	0.933 
"06013"	"3382.01"	"007"	"Contra Costa CA"	1.424	1 
"06013"	"3382.03"	"007"	"Contra Costa CA"	0.618	1 
"06013"	"3382.04"	"007"	"Contra Costa CA"	1.007	1 
"06013"	"3383.01"	"007"	"Contra Costa CA"	0.759	1 
"06013"	"3383.02"	"007"	"Contra Costa CA"	2.606	1 
"06013"	"3390.01"	"007"	"Contra Costa CA"	0.447	1 
"06013"	"3390.02"	"007"	"Contra Costa CA"	0.853	1 
"06013"	"3400.01"	"007"	"Contra Costa CA"	1.047	1 
"06013"	"3400.02"	"007"	"Contra Costa CA"	2.568	1 
"06013"	"3410.00"	"007"	"Contra Costa CA"	1.462	1 
"06013"	"3430.01"	"007"	"Contra Costa CA"	0.997	1 
"06013"	"3430.02"	"007"	"Contra Costa CA"	1.317	1 
"06013"	"3430.03"	"007"	"Contra Costa CA"	2.263	1 
"06013"	"3451.01"	"007"	"Contra Costa CA"	0.836	1 
"06013"	"3451.02"	"007"	"Contra Costa CA"	0.687	1 
"06013"	"3451.03"	"007"	"Contra Costa CA"	1.251	1 
"06013"	"3451.05"	"007"	"Contra Costa CA"	1.434	1 
"06013"	"3451.08"	"007"	"Contra Costa CA"	2.809	1 
"06013"	"3451.11"	"007"	"Contra Costa CA"	0.9	1 
"06013"	"3451.12"	"007"	"Contra Costa CA"	3.221	1 
"06013"	"3451.13"	"007"	"Contra Costa CA"	2.073	1 
"06013"	"3451.14"	"007"	"Contra Costa CA"	2.195	1 
"06013"	"3451.15"	"007"	"Contra Costa CA"	6.149	1 
"06013"	"3451.16"	"007"	"Contra Costa CA"	0.486	1 
"06013"	"3452.02"	"007"	"Contra Costa CA"	2.814	1 
"06013"	"3452.03"	"007"	"Contra Costa CA"	9.931	1 
"06013"	"3452.04"	"007"	"Contra Costa CA"	5.697	1 
"06013"	"3461.01"	"007"	"Contra Costa CA"	3.373	1 
"06013"	"3461.02"	"007"	"Contra Costa CA"	7.918	1 
"06013"	"3462.01"	"007"	"Contra Costa CA"	6.184	1 
"06013"	"3462.03"	"007"	"Contra Costa CA"	1.116	1 
"06013"	"3462.04"	"007"	"Contra Costa CA"	5.027	1 
"06013"	"3470.00"	"003"	"Contra Costa CA"	0.981	0.096 
"06013"	"3470.00"	"007"	"Contra Costa CA"	9.251	0.904 
"06013"	"3480.00"	"007"	"Contra Costa CA"	3.778	1 
"06013"	"3490.00"	"007"	"Contra Costa CA"	1.385	1 
"06013"	"3500.00"	"007"	"Contra Costa CA"	3.312	1 
"06013"	"3511.01"	"007"	"Contra Costa CA"	0.99	1 
"06013"	"3511.02"	"007"	"Contra Costa CA"	0.955	1 
"06013"	"3511.03"	"007"	"Contra Costa CA"	1.164	1 
"06013"	"3512.00"	"007"	"Contra Costa CA"	3.449	1 
"06013"	"3521.01"	"007"	"Contra Costa CA"	4.612	1 
"06013"	"3521.02"	"007"	"Contra Costa CA"	8.991	1 
"06013"	"3522.01"	"007"	"Contra Costa CA"	2.674	1 
"06013"	"3522.02"	"007"	"Contra Costa CA"	5.321	1 
"06013"	"3530.01"	"007"	"Contra Costa CA"	5.299	1 
"06013"	"3530.02"	"007"	"Contra Costa CA"	1.965	1 
"06013"	"3540.01"	"007"	"Contra Costa CA"	5.313	1 
"06013"	"3540.02"	"007"	"Contra Costa CA"	5.621	1 
"06013"	"3551.07"	"007"	"Contra Costa CA"	31.695	1 
"06013"	"3551.08"	"007"	"Contra Costa CA"	8.431	1 
"06013"	"3551.09"	"007"	"Contra Costa CA"	1.175	1 
"06013"	"3551.10"	"007"	"Contra Costa CA"	0.692	1 
"06013"	"3551.11"	"007"	"Contra Costa CA"	0.961	1 
"06013"	"3551.12"	"007"	"Contra Costa CA"	100.683	1 
"06013"	"3551.13"	"007"	"Contra Costa CA"	2.062	1 
"06013"	"3551.14"	"007"	"Contra Costa CA"	3.062	1 
"06013"	"3551.15"	"007"	"Contra Costa CA"	0.915	1 
"06013"	"3551.16"	"007"	"Contra Costa CA"	5.733	1 
"06013"	"3551.17"	"007"	"Contra Costa CA"	3.034	1 
"06013"	"3552.00"	"007"	"Contra Costa CA"	11.779	1 
"06013"	"3553.01"	"007"	"Contra Costa CA"	3.616	1 
"06013"	"3553.02"	"007"	"Contra Costa CA"	2.854	1 
"06013"	"3553.04"	"007"	"Contra Costa CA"	3.789	1 
"06013"	"3553.06"	"007"	"Contra Costa CA"	25.914	1 
"06013"	"3560.01"	"003"	"Contra Costa CA"	4.315	0.705 
"06013"	"3560.01"	"009"	"Contra Costa CA"	1.808	0.295 
"06013"	"3560.02"	"003"	"Contra Costa CA"	7.603	0.186 
"06013"	"3560.02"	"007"	"Contra Costa CA"	0.07	0.002 
"06013"	"3560.02"	"009"	"Contra Costa CA"	33.206	0.812 
"06013"	"3570.00"	"003"	"Contra Costa CA"	4.301	1 
"06013"	"3580.00"	"003"	"Contra Costa CA"	0.697	0.261 
"06013"	"3580.00"	"009"	"Contra Costa CA"	1.971	0.739 
"06013"	"3591.02"	"009"	"Contra Costa CA"	0.811	1 
"06013"	"3591.03"	"009"	"Contra Costa CA"	0.986	1 
"06013"	"3591.04"	"009"	"Contra Costa CA"	0.245	1 
"06013"	"3591.05"	"009"	"Contra Costa CA"	0.669	1 
"06013"	"3592.02"	"009"	"Contra Costa CA"	3.887	1 
"06013"	"3592.03"	"009"	"Contra Costa CA"	1.419	1 
"06013"	"3592.04"	"009"	"Contra Costa CA"	1.196	1 
"06013"	"3601.01"	"009"	"Contra Costa CA"	1.543	1 
"06013"	"3601.02"	"009"	"Contra Costa CA"	2.382	1 
"06013"	"3602.00"	"009"	"Contra Costa CA"	0.867	1 
"06013"	"3610.00"	"009"	"Contra Costa CA"	6.147	1 
"06013"	"3620.00"	"009"	"Contra Costa CA"	0.508	1 
"06013"	"3630.00"	"009"	"Contra Costa CA"	1.696	1 
"06013"	"3640.02"	"009"	"Contra Costa CA"	0.771	1 
"06013"	"3650.02"	"009"	"Contra Costa CA"	2.259	1 
"06013"	"3650.03"	"009"	"Contra Costa CA"	1.024	1 
"06013"	"3660.01"	"009"	"Contra Costa CA"	0.388	1 
"06013"	"3660.02"	"009"	"Contra Costa CA"	0.399	1 
"06013"	"3671.00"	"009"	"Contra Costa CA"	0.68	1 
"06013"	"3672.00"	"009"	"Contra Costa CA"	0.503	1 
"06013"	"3680.01"	"009"	"Contra Costa CA"	0.298	1 
"06013"	"3680.02"	"009"	"Contra Costa CA"	0.254	1 
"06013"	"3690.01"	"009"	"Contra Costa CA"	0.635	1 
"06013"	"3690.02"	"009"	"Contra Costa CA"	0.581	1 
"06013"	"3700.00"	"009"	"Contra Costa CA"	0.395	1 
"06013"	"3710.00"	"009"	"Contra Costa CA"	0.498	1 
"06013"	"3720.00"	"009"	"Contra Costa CA"	0.603	1 
"06013"	"3730.00"	"009"	"Contra Costa CA"	0.319	1 
"06013"	"3740.00"	"009"	"Contra Costa CA"	0.383	1 
"06013"	"3750.00"	"009"	"Contra Costa CA"	0.253	1 
"06013"	"3760.00"	"009"	"Contra Costa CA"	0.47	1 
"06013"	"3770.00"	"009"	"Contra Costa CA"	0.481	1 
"06013"	"3780.00"	"009"	"Contra Costa CA"	6.6	1 
"06013"	"3790.00"	"009"	"Contra Costa CA"	0.653	1 
"06013"	"3800.00"	"009"	"Contra Costa CA"	2.344	1 
"06013"	"3810.00"	"009"	"Contra Costa CA"	0.752	1 
"06013"	"3820.00"	"009"	"Contra Costa CA"	0.74	1 
"06013"	"3830.00"	"009"	"Contra Costa CA"	0.514	1 
"06013"	"3840.00"	"009"	"Contra Costa CA"	0.612	1 
"06013"	"3851.00"	"009"	"Contra Costa CA"	0.955	1 
"06013"	"3852.00"	"009"	"Contra Costa CA"	0.247	1 
"06013"	"3860.00"	"009"	"Contra Costa CA"	0.399	1 
"06013"	"3870.00"	"009"	"Contra Costa CA"	0.31	1 
"06013"	"3880.00"	"009"	"Contra Costa CA"	0.257	1 
"06013"	"3891.00"	"009"	"Contra Costa CA"	0.262	1 
"06013"	"3892.00"	"009"	"Contra Costa CA"	0.096	1 
"06013"	"3901.00"	"009"	"Contra Costa CA"	0.389	1 
"06013"	"3902.00"	"009"	"Contra Costa CA"	0.239	1 
"06013"	"3910.00"	"009"	"Contra Costa CA"	0.535	1 
"06013"	"3920.00"	"009"	"Contra Costa CA"	0.391	1 
"06013"	"3922.00"	"009"	"Contra Costa CA"	4.507	1 
"06013"	"3923.00"	"009"	"Contra Costa CA"	0.816	1 
"06015"	"0001.01"	"002"	"Del Norte CA"	1.024	1 
"06015"	"0001.02"	"002"	"Del Norte CA"	8.842	1 
"06015"	"0001.04"	"002"	"Del Norte CA"	0.784	1 
"06015"	"0001.05"	"002"	"Del Norte CA"	13.359	1 
"06015"	"0002.01"	"002"	"Del Norte CA"	35.561	1 
"06015"	"0002.02"	"002"	"Del Norte CA"	804.425	1 
"06015"	"0002.03"	"002"	"Del Norte CA"	142.378	1 
"06017"	"0302.00"	"001"	"El Dorado CA"	3.66	1 
"06017"	"0303.01"	"001"	"El Dorado CA"	0.438	1 
"06017"	"0303.02"	"001"	"El Dorado CA"	1.252	1 
"06017"	"0304.01"	"001"	"El Dorado CA"	1.845	1 
"06017"	"0304.02"	"001"	"El Dorado CA"	4.246	1 
"06017"	"0305.02"	"001"	"El Dorado CA"	6.661	1 
"06017"	"0305.04"	"001"	"El Dorado CA"	11.497	1 
"06017"	"0305.05"	"001"	"El Dorado CA"	57.486	1 
"06017"	"0306.01"	"001"	"El Dorado CA"	63.584	1 
"06017"	"0306.02"	"001"	"El Dorado CA"	138.004	1 
"06017"	"0306.03"	"001"	"El Dorado CA"	470.714	1 
"06017"	"0307.01"	"001"	"El Dorado CA"	5.183	1 
"06017"	"0307.04"	"001"	"El Dorado CA"	55.242	1 
"06017"	"0307.06"	"001"	"El Dorado CA"	3.185	1 
"06017"	"0307.09"	"001"	"El Dorado CA"	5.473	1 
"06017"	"0307.10"	"001"	"El Dorado CA"	3.05	1 
"06017"	"0308.01"	"001"	"El Dorado CA"	23.861	1 
"06017"	"0308.03"	"001"	"El Dorado CA"	9.482	1 
"06017"	"0308.04"	"001"	"El Dorado CA"	26.559	1 
"06017"	"0308.07"	"001"	"El Dorado CA"	1.862	1 
"06017"	"0308.08"	"001"	"El Dorado CA"	2.231	1 
"06017"	"0308.09"	"001"	"El Dorado CA"	0.852	1 
"06017"	"0308.10"	"001"	"El Dorado CA"	0.981	1 
"06017"	"0309.01"	"001"	"El Dorado CA"	25.079	1 
"06017"	"0309.02"	"001"	"El Dorado CA"	19.536	1 
"06017"	"0310.00"	"001"	"El Dorado CA"	10.396	1 
"06017"	"0311.00"	"001"	"El Dorado CA"	14.231	1 
"06017"	"0312.00"	"001"	"El Dorado CA"	8.057	1 
"06017"	"0313.01"	"001"	"El Dorado CA"	17.931	1 
"06017"	"0313.02"	"001"	"El Dorado CA"	12.856	1 
"06017"	"0314.02"	"001"	"El Dorado CA"	304.607	1 
"06017"	"0314.04"	"001"	"El Dorado CA"	15.878	1 
"06017"	"0314.05"	"001"	"El Dorado CA"	10.917	1 
"06017"	"0314.06"	"001"	"El Dorado CA"	29.92	1 
"06017"	"0315.02"	"001"	"El Dorado CA"	10.202	1 
"06017"	"0315.03"	"001"	"El Dorado CA"	38.362	1 
"06017"	"0315.04"	"001"	"El Dorado CA"	22.852	1 
"06017"	"0316.00"	"001"	"El Dorado CA"	3.06	1 
"06017"	"0317.00"	"001"	"El Dorado CA"	1.466	1 
"06017"	"0318.00"	"001"	"El Dorado CA"	3.077	1 
"06017"	"0319.00"	"001"	"El Dorado CA"	190.611	1 
"06017"	"0320.00"	"001"	"El Dorado CA"	71.498	1 
"06019"	"0001.00"	"014"	"Fresno CA"	0.326	1 
"06019"	"0002.00"	"014"	"Fresno CA"	0.767	1 
"06019"	"0003.00"	"014"	"Fresno CA"	0.729	1 
"06019"	"0004.00"	"014"	"Fresno CA"	1.314	1 
"06019"	"0005.01"	"014"	"Fresno CA"	0.26	1 
"06019"	"0005.02"	"014"	"Fresno CA"	0.457	1 
"06019"	"0006.00"	"014"	"Fresno CA"	0.952	1 
"06019"	"0007.00"	"008"	"Fresno CA"	0.001	0 
"06019"	"0007.00"	"014"	"Fresno CA"	3.197	1 
"06019"	"0008.00"	"014"	"Fresno CA"	2.965	1 
"06019"	"0009.01"	"014"	"Fresno CA"	0.755	1 
"06019"	"0009.02"	"014"	"Fresno CA"	0.761	1 
"06019"	"0010.00"	"014"	"Fresno CA"	1.89	1 
"06019"	"0011.00"	"014"	"Fresno CA"	1.449	1 
"06019"	"0012.01"	"014"	"Fresno CA"	2.228	1 
"06019"	"0012.02"	"014"	"Fresno CA"	1.314	1 
"06019"	"0013.01"	"014"	"Fresno CA"	0.757	1 
"06019"	"0013.03"	"014"	"Fresno CA"	0.248	1 
"06019"	"0013.04"	"014"	"Fresno CA"	0.505	1 
"06019"	"0014.07"	"014"	"Fresno CA"	0.499	1 
"06019"	"0014.08"	"014"	"Fresno CA"	0.471	1 
"06019"	"0014.09"	"008"	"Fresno CA"	0.961	1 
"06019"	"0014.10"	"008"	"Fresno CA"	2.167	0.707 
"06019"	"0014.10"	"014"	"Fresno CA"	0.896	0.293 
"06019"	"0014.11"	"008"	"Fresno CA"	0.969	1 
"06019"	"0014.12"	"008"	"Fresno CA"	1.853	1 
"06019"	"0014.13"	"008"	"Fresno CA"	4.06	1 
"06019"	"0014.14"	"008"	"Fresno CA"	2.467	1 
"06019"	"0015.00"	"014"	"Fresno CA"	14.761	1 
"06019"	"0016.00"	"012"	"Fresno CA"	5.331	0.27 
"06019"	"0016.00"	"014"	"Fresno CA"	14.443	0.73 
"06019"	"0017.00"	"012"	"Fresno CA"	28.337	1 
"06019"	"0018.00"	"012"	"Fresno CA"	21.388	0.97 
"06019"	"0018.00"	"014"	"Fresno CA"	0.67	0.03 
"06019"	"0019.00"	"008"	"Fresno CA"	0.004	0 
"06019"	"0019.00"	"012"	"Fresno CA"	8.168	0.318 
"06019"	"0019.00"	"014"	"Fresno CA"	17.529	0.682 
"06019"	"0020.00"	"014"	"Fresno CA"	2.125	1 
"06019"	"0021.00"	"014"	"Fresno CA"	0.705	1 
"06019"	"0022.00"	"014"	"Fresno CA"	0.511	1 
"06019"	"0023.00"	"014"	"Fresno CA"	0.578	1 
"06019"	"0024.00"	"014"	"Fresno CA"	0.945	1 
"06019"	"0025.01"	"014"	"Fresno CA"	0.505	1 
"06019"	"0025.02"	"014"	"Fresno CA"	0.5	1 
"06019"	"0026.01"	"014"	"Fresno CA"	0.505	1 
"06019"	"0026.02"	"014"	"Fresno CA"	0.504	1 
"06019"	"0027.01"	"014"	"Fresno CA"	0.502	1 
"06019"	"0027.02"	"014"	"Fresno CA"	0.505	1 
"06019"	"0028.00"	"014"	"Fresno CA"	1.019	1 
"06019"	"0029.03"	"014"	"Fresno CA"	0.501	1 
"06019"	"0029.04"	"014"	"Fresno CA"	0.505	1 
"06019"	"0029.05"	"014"	"Fresno CA"	0.487	1 
"06019"	"0029.06"	"008"	"Fresno CA"	0.53	1 
"06019"	"0030.01"	"008"	"Fresno CA"	1.016	1 
"06019"	"0030.03"	"008"	"Fresno CA"	0.509	1 
"06019"	"0030.04"	"008"	"Fresno CA"	0.09	0.178 
"06019"	"0030.04"	"014"	"Fresno CA"	0.414	0.822 
"06019"	"0031.02"	"008"	"Fresno CA"	0.881	1 
"06019"	"0031.03"	"008"	"Fresno CA"	0.615	1 
"06019"	"0031.04"	"008"	"Fresno CA"	3.877	1 
"06019"	"0032.01"	"008"	"Fresno CA"	0.632	1 
"06019"	"0032.02"	"008"	"Fresno CA"	0.55	0.887 
"06019"	"0032.02"	"014"	"Fresno CA"	0.07	0.113 
"06019"	"0033.01"	"008"	"Fresno CA"	0.45	0.891 
"06019"	"0033.01"	"014"	"Fresno CA"	0.055	0.109 
"06019"	"0033.02"	"008"	"Fresno CA"	0.005	0.009 
"06019"	"0033.02"	"014"	"Fresno CA"	0.497	0.991 
"06019"	"0034.00"	"008"	"Fresno CA"	0.74	1 
"06019"	"0035.00"	"008"	"Fresno CA"	1.002	1 
"06019"	"0036.00"	"008"	"Fresno CA"	0.752	1 
"06019"	"0037.01"	"014"	"Fresno CA"	0.433	1 
"06019"	"0037.02"	"008"	"Fresno CA"	0.565	1 
"06019"	"0038.03"	"008"	"Fresno CA"	10.297	1 
"06019"	"0038.04"	"008"	"Fresno CA"	1.001	1 
"06019"	"0038.05"	"008"	"Fresno CA"	0.868	1 
"06019"	"0038.07"	"008"	"Fresno CA"	1.747	1 
"06019"	"0038.08"	"008"	"Fresno CA"	1.766	1 
"06019"	"0038.09"	"008"	"Fresno CA"	1.076	1 
"06019"	"0038.10"	"008"	"Fresno CA"	1.008	1 
"06019"	"0039.00"	"012"	"Fresno CA"	176.311	1 
"06019"	"0040.01"	"012"	"Fresno CA"	8.091	1 
"06019"	"0040.02"	"012"	"Fresno CA"	7.985	1 
"06019"	"0041.00"	"012"	"Fresno CA"	30.161	1 
"06019"	"0042.05"	"008"	"Fresno CA"	1.967	1 
"06019"	"0042.07"	"008"	"Fresno CA"	6.62	1 
"06019"	"0042.08"	"008"	"Fresno CA"	2.458	1 
"06019"	"0042.10"	"008"	"Fresno CA"	0.673	1 
"06019"	"0042.11"	"008"	"Fresno CA"	0.876	1 
"06019"	"0042.12"	"008"	"Fresno CA"	1.837	1 
"06019"	"0042.13"	"008"	"Fresno CA"	0.454	1 
"06019"	"0042.14"	"008"	"Fresno CA"	0.975	1 
"06019"	"0042.15"	"008"	"Fresno CA"	1.038	1 
"06019"	"0042.16"	"008"	"Fresno CA"	1.319	1 
"06019"	"0043.01"	"008"	"Fresno CA"	2.085	1 
"06019"	"0043.02"	"008"	"Fresno CA"	1.522	1 
"06019"	"0043.03"	"008"	"Fresno CA"	1.479	1 
"06019"	"0044.04"	"008"	"Fresno CA"	1.033	1 
"06019"	"0044.05"	"008"	"Fresno CA"	0.94	1 
"06019"	"0044.06"	"008"	"Fresno CA"	0.969	1 
"06019"	"0044.08"	"008"	"Fresno CA"	2.02	1 
"06019"	"0044.09"	"008"	"Fresno CA"	1.106	1 
"06019"	"0045.03"	"008"	"Fresno CA"	0.978	1 
"06019"	"0045.04"	"008"	"Fresno CA"	0.997	1 
"06019"	"0045.05"	"008"	"Fresno CA"	0.996	1 
"06019"	"0045.06"	"008"	"Fresno CA"	0.994	1 
"06019"	"0046.01"	"008"	"Fresno CA"	0.701	1 
"06019"	"0046.02"	"008"	"Fresno CA"	0.995	1 
"06019"	"0047.01"	"008"	"Fresno CA"	0.722	1 
"06019"	"0047.03"	"008"	"Fresno CA"	0.496	1 
"06019"	"0047.04"	"008"	"Fresno CA"	0.486	1 
"06019"	"0048.01"	"008"	"Fresno CA"	0.453	1 
"06019"	"0048.02"	"008"	"Fresno CA"	0.562	1 
"06019"	"0049.01"	"008"	"Fresno CA"	0.659	1 
"06019"	"0049.02"	"008"	"Fresno CA"	0.386	1 
"06019"	"0050.00"	"008"	"Fresno CA"	1	1 
"06019"	"0051.00"	"008"	"Fresno CA"	0.999	1 
"06019"	"0052.02"	"008"	"Fresno CA"	1.148	1 
"06019"	"0052.03"	"008"	"Fresno CA"	0.504	1 
"06019"	"0052.04"	"008"	"Fresno CA"	0.503	1 
"06019"	"0053.01"	"008"	"Fresno CA"	0.749	1 
"06019"	"0053.02"	"008"	"Fresno CA"	0.753	1 
"06019"	"0053.04"	"008"	"Fresno CA"	0.622	1 
"06019"	"0053.05"	"008"	"Fresno CA"	0.608	1 
"06019"	"0054.03"	"008"	"Fresno CA"	0.501	1 
"06019"	"0054.05"	"008"	"Fresno CA"	0.747	1 
"06019"	"0054.06"	"008"	"Fresno CA"	0.735	1 
"06019"	"0054.07"	"008"	"Fresno CA"	0.499	1 
"06019"	"0054.08"	"008"	"Fresno CA"	1.913	1 
"06019"	"0054.09"	"008"	"Fresno CA"	0.503	1 
"06019"	"0054.10"	"008"	"Fresno CA"	0.501	1 
"06019"	"0055.03"	"008"	"Fresno CA"	6.738	1 
"06019"	"0055.04"	"008"	"Fresno CA"	0.973	1 
"06019"	"0055.05"	"008"	"Fresno CA"	0.996	1 
"06019"	"0055.07"	"008"	"Fresno CA"	0.997	1 
"06019"	"0055.08"	"008"	"Fresno CA"	1.002	1 
"06019"	"0055.09"	"008"	"Fresno CA"	1.003	1 
