"county"	"tract"	"state"	"placefp"	"stab"	"cntyname"	"placenm"	"pop10"	"afact"
"county"	"2010 Tract"	"FIPS state"	"placefp"	"State Postal Code"	"cntyname"	"Place Name"	"Total Pop, 2010 census"	"tract to placefp alloc factor"
"06085"	"5088.00"	"06"	"77000"	"CA"	"Santa Clara CA"	"Sunnyvale city, CA"	3766	1 
"06085"	"5089.00"	"06"	"77000"	"CA"	"Santa Clara CA"	"Sunnyvale city, CA"	5273	1 
"06085"	"5090.00"	"06"	"77000"	"CA"	"Santa Clara CA"	"Sunnyvale city, CA"	7407	1 
"06085"	"5091.02"	"06"	"77000"	"CA"	"Santa Clara CA"	"Sunnyvale city, CA"	4798	1 
"06085"	"5091.05"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	6396	1 
"06085"	"5091.06"	"06"	"77000"	"CA"	"Santa Clara CA"	"Sunnyvale city, CA"	4171	1 
"06085"	"5091.07"	"06"	"77000"	"CA"	"Santa Clara CA"	"Sunnyvale city, CA"	4892	1 
"06085"	"5091.08"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	4281	1 
"06085"	"5091.09"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	4346	1 
"06085"	"5092.01"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	4267	0.927 
"06085"	"5092.01"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	336	0.073 
"06085"	"5092.02"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	4480	1 
"06085"	"5093.02"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	2541	0.853 
"06085"	"5093.02"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	437	0.147 
"06085"	"5093.03"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	3706	1 
"06085"	"5093.04"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	2870	1 
"06085"	"5093.04"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	1	0 
"06085"	"5094.01"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	2754	0.857 
"06085"	"5094.01"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	453	0.141 
"06085"	"5094.01"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	5	0.002 
"06085"	"5094.03"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	5121	1 
"06085"	"5094.04"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	1	0 
"06085"	"5094.04"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	6075	1 
"06085"	"5095.00"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	5565	1 
"06085"	"5096.00"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	2625	1 
"06085"	"5097.00"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	3128	1 
"06085"	"5098.01"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	13	0.002 
"06085"	"5098.01"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	5261	0.998 
"06085"	"5098.02"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	2719	1 
"06085"	"5099.01"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	270	0.14 
"06085"	"5099.01"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	1664	0.86 
"06085"	"5099.02"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	4838	1 
"06085"	"5100.01"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	5530	0.904 
"06085"	"5100.01"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	586	0.096 
"06085"	"5100.02"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	3553	1 
"06085"	"5101.00"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	2915	0.989 
"06085"	"5101.00"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	33	0.011 
"06085"	"5102.00"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	4265	0.985 
"06085"	"5102.00"	"06"	"44378"	"CA"	"Santa Clara CA"	"Loyola CDP, CA"	63	0.015 
"06085"	"5103.00"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	4020	1 
"06085"	"5104.00"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	3103	0.991 
"06085"	"5104.00"	"06"	"49670"	"CA"	"Santa Clara CA"	"Mountain View city, CA"	28	0.009 
"06085"	"5105.00"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	4688	1 
"06085"	"5106.00"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	6139	1 
"06085"	"5107.00"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	4775	1 
"06085"	"5108.01"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	5290	1 
"06085"	"5108.02"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	1840	1 
"06085"	"5108.03"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	2558	1 
"06085"	"5109.00"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	5354	1 
"06085"	"5110.00"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	6402	1 
"06085"	"5111.00"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	5445	1 
"06085"	"5112.00"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	4849	1 
"06085"	"5113.01"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	3671	1 
"06085"	"5113.02"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	4062	1 
"06085"	"5114.00"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	3639	1 
"06085"	"5115.00"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	4606	0.613 
"06085"	"5115.00"	"06"	"73906"	"CA"	"Santa Clara CA"	"Stanford CDP, CA"	2907	0.387 
"06085"	"5116.08"	"06"	"73906"	"CA"	"Santa Clara CA"	"Stanford CDP, CA"	2687	1 
"06085"	"5116.09"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	3183	1 
"06085"	"5117.01"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	112	0.028 
"06085"	"5117.01"	"06"	"43294"	"CA"	"Santa Clara CA"	"Los Altos Hills town, CA"	3413	0.85 
"06085"	"5117.01"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	492	0.122 
"06085"	"5117.02"	"06"	"44378"	"CA"	"Santa Clara CA"	"Loyola CDP, CA"	2684	1 
"06085"	"5117.04"	"06"	"43294"	"CA"	"Santa Clara CA"	"Los Altos Hills town, CA"	4351	0.963 
"06085"	"5117.04"	"06"	"44378"	"CA"	"Santa Clara CA"	"Loyola CDP, CA"	83	0.018 
"06085"	"5117.04"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	86	0.019 
"06085"	"5117.05"	"06"	"43294"	"CA"	"Santa Clara CA"	"Los Altos Hills town, CA"	106	0.107 
"06085"	"5117.05"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	836	0.84 
"06085"	"5117.05"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	53	0.053 
"06085"	"5117.07"	"06"	"17610"	"CA"	"Santa Clara CA"	"Cupertino city, CA"	1071	0.356 
"06085"	"5117.07"	"06"	"43280"	"CA"	"Santa Clara CA"	"Los Altos city, CA"	58	0.019 
"06085"	"5117.07"	"06"	"43294"	"CA"	"Santa Clara CA"	"Los Altos Hills town, CA"	52	0.017 
"06085"	"5117.07"	"06"	"44378"	"CA"	"Santa Clara CA"	"Loyola CDP, CA"	431	0.143 
"06085"	"5117.07"	"06"	"55282"	"CA"	"Santa Clara CA"	"Palo Alto city, CA"	369	0.123 
"06085"	"5117.07"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	1028	0.342 
"06085"	"5118.00"	"06"	"41282"	"CA"	"Santa Clara CA"	"Lexington Hills CDP, CA"	2421	0.604 
"06085"	"5118.00"	"06"	"44112"	"CA"	"Santa Clara CA"	"Los Gatos town, CA"	2	0 
"06085"	"5118.00"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	1586	0.396 
"06085"	"5119.05"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3129	1 
"06085"	"5119.07"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3988	1 
"06085"	"5119.09"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	7640	0.955 
"06085"	"5119.09"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	357	0.045 
"06085"	"5119.10"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3042	1 
"06085"	"5119.11"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3239	0.674 
"06085"	"5119.11"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	1567	0.326 
"06085"	"5119.12"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	5415	0.995 
"06085"	"5119.12"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	25	0.005 
"06085"	"5119.13"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	4295	1 
"06085"	"5119.14"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	5684	1 
"06085"	"5119.15"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3806	1 
"06085"	"5119.16"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	4669	1 
"06085"	"5120.01"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	6743	0.995 
"06085"	"5120.01"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	31	0.005 
"06085"	"5120.05"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	6711	1 
"06085"	"5120.17"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	7804	1 
"06085"	"5120.19"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	4737	1 
"06085"	"5120.20"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	6858	1 
"06085"	"5120.21"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	6087	1 
"06085"	"5120.22"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	5374	1 
"06085"	"5120.23"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	5418	1 
"06085"	"5120.24"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	4670	1 
"06085"	"5120.25"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3203	1 
"06085"	"5120.26"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3870	1 
"06085"	"5120.26"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	1	0 
"06085"	"5120.27"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	4085	1 
"06085"	"5120.29"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	6892	1 
"06085"	"5120.30"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3074	1 
"06085"	"5120.31"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	4406	1 
"06085"	"5120.32"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3367	0.994 
"06085"	"5120.32"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	22	0.006 
"06085"	"5120.33"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	6125	1 
"06085"	"5120.34"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3101	1 
"06085"	"5120.35"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	4172	1 
"06085"	"5120.36"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	4585	1 
"06085"	"5120.37"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3214	1 
"06085"	"5120.38"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	2847	1 
"06085"	"5120.39"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	4784	1 
"06085"	"5120.42"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	2841	1 
"06085"	"5120.43"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	6129	1 
"06085"	"5120.45"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	5602	1 
"06085"	"5120.47"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	5461	1 
"06085"	"5120.52"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	3988	1 
"06085"	"5120.53"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	4534	1 
"06085"	"5121.00"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	230	0.138 
"06085"	"5121.00"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	1436	0.862 
"06085"	"5122.00"	"06"	"29504"	"CA"	"Santa Clara CA"	"Gilroy city, CA"	1088	0.271 
"06085"	"5122.00"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	24	0.006 
"06085"	"5122.00"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	2902	0.723 
"06085"	"5123.05"	"06"	"49278"	"CA"	"Santa Clara CA"	"Morgan Hill city, CA"	2915	0.741 
"06085"	"5123.05"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	1021	0.259 
"06085"	"5123.07"	"06"	"49278"	"CA"	"Santa Clara CA"	"Morgan Hill city, CA"	5952	0.938 
"06085"	"5123.07"	"06"	"68238"	"CA"	"Santa Clara CA"	"San Martin CDP, CA"	66	0.01 
"06085"	"5123.07"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	326	0.051 
"06085"	"5123.08"	"06"	"49278"	"CA"	"Santa Clara CA"	"Morgan Hill city, CA"	5548	0.792 
"06085"	"5123.08"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	1458	0.208 
"06085"	"5123.09"	"06"	"49278"	"CA"	"Santa Clara CA"	"Morgan Hill city, CA"	4212	0.843 
"06085"	"5123.09"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	784	0.157 
"06085"	"5123.10"	"06"	"49278"	"CA"	"Santa Clara CA"	"Morgan Hill city, CA"	3470	0.915 
"06085"	"5123.10"	"06"	"68238"	"CA"	"Santa Clara CA"	"San Martin CDP, CA"	162	0.043 
"06085"	"5123.10"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	159	0.042 
"06085"	"5123.11"	"06"	"49278"	"CA"	"Santa Clara CA"	"Morgan Hill city, CA"	3092	0.933 
"06085"	"5123.11"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	33	0.01 
"06085"	"5123.11"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	189	0.057 
"06085"	"5123.12"	"06"	"49278"	"CA"	"Santa Clara CA"	"Morgan Hill city, CA"	2899	1 
"06085"	"5123.13"	"06"	"49278"	"CA"	"Santa Clara CA"	"Morgan Hill city, CA"	3796	0.977 
"06085"	"5123.13"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	91	0.023 
"06085"	"5123.14"	"06"	"49278"	"CA"	"Santa Clara CA"	"Morgan Hill city, CA"	5921	0.998 
"06085"	"5123.14"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	11	0.002 
"06085"	"5124.01"	"06"	"29504"	"CA"	"Santa Clara CA"	"Gilroy city, CA"	15	0.003 
"06085"	"5124.01"	"06"	"68238"	"CA"	"Santa Clara CA"	"San Martin CDP, CA"	2576	0.539 
"06085"	"5124.01"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	2191	0.458 
"06085"	"5124.02"	"06"	"49278"	"CA"	"Santa Clara CA"	"Morgan Hill city, CA"	7	0.001 
"06085"	"5124.02"	"06"	"68238"	"CA"	"Santa Clara CA"	"San Martin CDP, CA"	4223	0.817 
"06085"	"5124.02"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	937	0.181 
"06085"	"5125.03"	"06"	"29504"	"CA"	"Santa Clara CA"	"Gilroy city, CA"	7344	0.951 
"06085"	"5125.03"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	382	0.049 
"06085"	"5125.05"	"06"	"29504"	"CA"	"Santa Clara CA"	"Gilroy city, CA"	6854	0.94 
"06085"	"5125.05"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	441	0.06 
"06085"	"5125.06"	"06"	"29504"	"CA"	"Santa Clara CA"	"Gilroy city, CA"	6678	0.999 
"06085"	"5125.06"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	8	0.001 
"06085"	"5125.08"	"06"	"29504"	"CA"	"Santa Clara CA"	"Gilroy city, CA"	7955	1 
"06085"	"5125.09"	"06"	"29504"	"CA"	"Santa Clara CA"	"Gilroy city, CA"	4026	0.979 
"06085"	"5125.09"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	85	0.021 
"06085"	"5125.10"	"06"	"29504"	"CA"	"Santa Clara CA"	"Gilroy city, CA"	6156	0.994 
"06085"	"5125.10"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	38	0.006 
"06085"	"5126.02"	"06"	"29504"	"CA"	"Santa Clara CA"	"Gilroy city, CA"	246	0.082 
"06085"	"5126.02"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	2751	0.918 
"06085"	"5126.03"	"06"	"29504"	"CA"	"Santa Clara CA"	"Gilroy city, CA"	3954	1 
"06085"	"5126.04"	"06"	"29504"	"CA"	"Santa Clara CA"	"Gilroy city, CA"	4505	1 
"06085"	"5130.00"	"06"	"73906"	"CA"	"Santa Clara CA"	"Stanford CDP, CA"	8215	1 
"06085"	"5135.00"	"06"	"49278"	"CA"	"Santa Clara CA"	"Morgan Hill city, CA"	70	0.061 
"06085"	"5135.00"	"06"	"68000"	"CA"	"Santa Clara CA"	"San Jose city, CA"	5	0.004 
"06085"	"5135.00"	"06"	"99999"	"CA"	"Santa Clara CA"	" "	1069	0.934 
"06087"	"1001.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	2163	1 
"06087"	"1002.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	7071	1 
"06087"	"1003.00"	"06"	"55604"	"CA"	"Santa Cruz CA"	"Paradise Park CDP, CA"	93	0.028 
"06087"	"1003.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	3287	0.972 
"06087"	"1004.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	7329	1 
"06087"	"1004.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	2	0 
"06087"	"1005.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	5309	0.989 
"06087"	"1005.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	61	0.011 
"06087"	"1006.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	3341	1 
"06087"	"1007.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	2632	1 
"06087"	"1008.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	6873	1 
"06087"	"1009.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	4236	1 
"06087"	"1010.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	7866	1 
"06087"	"1011.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	5444	1 
"06087"	"1012.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	3113	0.994 
"06087"	"1012.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	19	0.006 
"06087"	"1101.00"	"06"	"36613"	"CA"	"Santa Cruz CA"	"Interlaken CDP, CA"	199	0.027 
"06087"	"1101.00"	"06"	"83668"	"CA"	"Santa Cruz CA"	"Watsonville city, CA"	7267	0.973 
"06087"	"1102.00"	"06"	"83668"	"CA"	"Santa Cruz CA"	"Watsonville city, CA"	7242	0.979 
"06087"	"1102.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	157	0.021 
"06087"	"1103.00"	"06"	"83668"	"CA"	"Santa Cruz CA"	"Watsonville city, CA"	6710	1 
"06087"	"1104.00"	"06"	"83668"	"CA"	"Santa Cruz CA"	"Watsonville city, CA"	7960	0.998 
"06087"	"1104.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	16	0.002 
"06087"	"1105.01"	"06"	"83668"	"CA"	"Santa Cruz CA"	"Watsonville city, CA"	7646	1 
"06087"	"1105.02"	"06"	"83668"	"CA"	"Santa Cruz CA"	"Watsonville city, CA"	6088	1 
"06087"	"1106.00"	"06"	"01651"	"CA"	"Santa Cruz CA"	"Amesti CDP, CA"	847	0.101 
"06087"	"1106.00"	"06"	"83668"	"CA"	"Santa Cruz CA"	"Watsonville city, CA"	7502	0.899 
"06087"	"1107.00"	"06"	"25576"	"CA"	"Santa Cruz CA"	"Freedom CDP, CA"	3070	0.915 
"06087"	"1107.00"	"06"	"83668"	"CA"	"Santa Cruz CA"	"Watsonville city, CA"	287	0.085 
"06087"	"1202.00"	"06"	"07470"	"CA"	"Santa Cruz CA"	"Bonny Doon CDP, CA"	2431	0.568 
"06087"	"1202.00"	"06"	"18086"	"CA"	"Santa Cruz CA"	"Davenport CDP, CA"	408	0.095 
"06087"	"1202.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	1444	0.337 
"06087"	"1203.01"	"06"	"05332"	"CA"	"Santa Cruz CA"	"Ben Lomond CDP, CA"	1109	0.214 
"06087"	"1203.01"	"06"	"07470"	"CA"	"Santa Cruz CA"	"Bonny Doon CDP, CA"	247	0.048 
"06087"	"1203.01"	"06"	"07652"	"CA"	"Santa Cruz CA"	"Boulder Creek CDP, CA"	456	0.088 
"06087"	"1203.01"	"06"	"08478"	"CA"	"Santa Cruz CA"	"Brookdale CDP, CA"	1221	0.236 
"06087"	"1203.01"	"06"	"23826"	"CA"	"Santa Cruz CA"	"Felton CDP, CA"	1673	0.323 
"06087"	"1203.01"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	474	0.092 
"06087"	"1203.02"	"06"	"05332"	"CA"	"Santa Cruz CA"	"Ben Lomond CDP, CA"	2602	1 
"06087"	"1204.00"	"06"	"07652"	"CA"	"Santa Cruz CA"	"Boulder Creek CDP, CA"	3714	0.744 
"06087"	"1204.00"	"06"	"08478"	"CA"	"Santa Cruz CA"	"Brookdale CDP, CA"	770	0.154 
"06087"	"1204.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	509	0.102 
"06087"	"1205.00"	"06"	"07652"	"CA"	"Santa Cruz CA"	"Boulder Creek CDP, CA"	753	0.132 
"06087"	"1205.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	4934	0.868 
"06087"	"1206.00"	"06"	"05332"	"CA"	"Santa Cruz CA"	"Ben Lomond CDP, CA"	2523	0.533 
"06087"	"1206.00"	"06"	"23826"	"CA"	"Santa Cruz CA"	"Felton CDP, CA"	126	0.027 
"06087"	"1206.00"	"06"	"42510"	"CA"	"Santa Cruz CA"	"Lompico CDP, CA"	1137	0.24 
"06087"	"1206.00"	"06"	"87090"	"CA"	"Santa Cruz CA"	"Zayante CDP, CA"	705	0.149 
"06087"	"1206.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	242	0.051 
"06087"	"1207.00"	"06"	"23826"	"CA"	"Santa Cruz CA"	"Felton CDP, CA"	2258	0.548 
"06087"	"1207.00"	"06"	"49796"	"CA"	"Santa Cruz CA"	"Mount Hermon CDP, CA"	1037	0.252 
"06087"	"1207.00"	"06"	"55604"	"CA"	"Santa Cruz CA"	"Paradise Park CDP, CA"	296	0.072 
"06087"	"1207.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	20	0.005 
"06087"	"1207.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	509	0.124 
"06087"	"1208.00"	"06"	"56028"	"CA"	"Santa Cruz CA"	"Pasatiempo CDP, CA"	1041	0.178 
"06087"	"1208.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	221	0.038 
"06087"	"1208.00"	"06"	"70588"	"CA"	"Santa Cruz CA"	"Scotts Valley city, CA"	2777	0.474 
"06087"	"1208.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	1824	0.311 
"06087"	"1209.00"	"06"	"70588"	"CA"	"Santa Cruz CA"	"Scotts Valley city, CA"	6775	0.81 
"06087"	"1209.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	1585	0.19 
"06087"	"1210.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	3423	1 
"06087"	"1211.00"	"06"	"72688"	"CA"	"Santa Cruz CA"	"Soquel CDP, CA"	1791	0.604 
"06087"	"1211.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	1172	0.396 
"06087"	"1212.00"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	1006	0.165 
"06087"	"1212.00"	"06"	"70588"	"CA"	"Santa Cruz CA"	"Scotts Valley city, CA"	2028	0.332 
"06087"	"1212.00"	"06"	"99999"	"CA"	"Santa Cruz CA"	" "	3080	0.504 
"06087"	"1213.00"	"06"	"41922"	"CA"	"Santa Cruz CA"	"Live Oak CDP, CA"	4126	0.996 
"06087"	"1213.00"	"06"	"72688"	"CA"	"Santa Cruz CA"	"Soquel CDP, CA"	18	0.004 
"06087"	"1214.01"	"06"	"41922"	"CA"	"Santa Cruz CA"	"Live Oak CDP, CA"	2677	0.998 
"06087"	"1214.01"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	6	0.002 
"06087"	"1214.02"	"06"	"41922"	"CA"	"Santa Cruz CA"	"Live Oak CDP, CA"	4373	1 
"06087"	"1214.03"	"06"	"41922"	"CA"	"Santa Cruz CA"	"Live Oak CDP, CA"	3333	0.991 
"06087"	"1214.03"	"06"	"69112"	"CA"	"Santa Cruz CA"	"Santa Cruz city, CA"	29	0.009 
"06087"	"1215.00"	"06"	"81050"	"CA"	"Santa Cruz CA"	"Twin Lakes CDP, CA"	4917	1 
"06087"	"1216.00"	"06"	"11040"	"CA"	"Santa Cruz CA"	"Capitola city, CA"	313	0.051 
"06087"	"1216.00"	"06"	"53924"	"CA"	"Santa Cruz CA"	"Pleasure Point CDP, CA"	5846	0.949 
"06087"	"1217.00"	"06"	"11040"	"CA"	"Santa Cruz CA"	"Capitola city, CA"	4809	0.645 
"06087"	"1217.00"	"06"	"41922"	"CA"	"Santa Cruz CA"	"Live Oak CDP, CA"	2649	0.355 
